date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,datetime,stockid,userid,artid,reply,likes
2021-08-26,4976,21974818,1589392784,75.0,75.0,70.0,72.2,2.4,13648,2021/08/26 12:30,4976.0,1507647.0,131478241.0,0.0,7.0
2021-08-26,4976,21974818,1589392784,75.0,75.0,70.0,72.2,2.4,13648,2021/08/26 11:27,4976.0,7227999.0,131469823.0,1.0,4.0
2021-08-26,4976,21974818,1589392784,75.0,75.0,70.0,72.2,2.4,13648,2021/08/26 11:10,4976.0,4254459.0,131467627.0,1.0,0.0
2021-08-26,4976,21974818,1589392784,75.0,75.0,70.0,72.2,2.4,13648,2021/08/26 10:53,4976.0,1163522.0,131465322.0,1.0,9.0
2021-08-26,4976,21974818,1589392784,75.0,75.0,70.0,72.2,2.4,13648,2021/08/26 10:01,4976.0,5481735.0,131457831.0,59.0,47.0
2021-08-26,4976,21974818,1589392784,75.0,75.0,70.0,72.2,2.4,13648,2021/08/26 10:00,4976.0,7509594.0,131457222.0,1.0,1.0
2021-08-26,4976,21974818,1589392784,75.0,75.0,70.0,72.2,2.4,13648,2021/08/26 09:58,4976.0,12789753.0,131456861.0,1.0,2.0
2021-08-26,4976,21974818,1589392784,75.0,75.0,70.0,72.2,2.4,13648,2021/08/26 09:46,4976.0,7162949.0,131455190.0,0.0,2.0
2021-08-26,4976,21974818,1589392784,75.0,75.0,70.0,72.2,2.4,13648,2021/08/26 09:41,4976.0,1507647.0,131454370.0,3.0,7.0
2021-08-26,4976,21974818,1589392784,75.0,75.0,70.0,72.2,2.4,13648,2021/08/26 09:38,4976.0,397038.0,131453957.0,0.0,0.0
2021-08-26,4976,21974818,1589392784,75.0,75.0,70.0,72.2,2.4,13648,2021/08/26 09:37,4976.0,1752891.0,131453908.0,7.0,60.0
2021-08-26,4976,21974818,1589392784,75.0,75.0,70.0,72.2,2.4,13648,2021/08/26 09:13,4976.0,9901336.0,131450549.0,4.0,6.0
2021-08-26,4976,21974818,1589392784,75.0,75.0,70.0,72.2,2.4,13648,2021/08/26 09:10,4976.0,5481735.0,131450137.0,122.0,34.0
2021-08-26,4976,21974818,1589392784,75.0,75.0,70.0,72.2,2.4,13648,2021/08/26 09:08,4976.0,397038.0,131449902.0,1.0,2.0
2021-08-27,4976,6344200,453013944,72.1,72.8,70.4,70.8,-1.4,4420,2021/08/27 21:44,4976.0,5431333.0,131635283.0,0.0,9.0
2021-08-27,4976,6344200,453013944,72.1,72.8,70.4,70.8,-1.4,4420,2021/08/27 14:53,4976.0,9182759.0,131602101.0,12.0,23.0
2021-08-27,4976,6344200,453013944,72.1,72.8,70.4,70.8,-1.4,4420,2021/08/27 14:15,4976.0,5732576.0,131597599.0,11.0,81.0
2021-08-27,4976,6344200,453013944,72.1,72.8,70.4,70.8,-1.4,4420,2021/08/27 14:11,4976.0,4151741.0,131597153.0,4.0,12.0
2021-08-27,4976,6344200,453013944,72.1,72.8,70.4,70.8,-1.4,4420,2021/08/27 12:55,4976.0,1385551.0,131587308.0,4.0,2.0
2021-08-27,4976,6344200,453013944,72.1,72.8,70.4,70.8,-1.4,4420,2021/08/27 11:31,4976.0,7162949.0,131576643.0,1.0,5.0
2021-08-27,4976,6344200,453013944,72.1,72.8,70.4,70.8,-1.4,4420,2021/08/27 09:46,4976.0,7162949.0,131562266.0,2.0,7.0
2021-08-27,4976,6344200,453013944,72.1,72.8,70.4,70.8,-1.4,4420,2021/08/27 09:29,4976.0,5615583.0,131559945.0,0.0,10.0
2021-08-27,4976,6344200,453013944,72.1,72.8,70.4,70.8,-1.4,4420,2021/08/27 08:40,4976.0,5370095.0,131553717.0,0.0,14.0
2021-08-27,4976,6344200,453013944,72.1,72.8,70.4,70.8,-1.4,4420,2021/08/27 07:26,4976.0,896428.0,131548996.0,3.0,27.0
2021-08-27,4976,6344200,453013944,72.1,72.8,70.4,70.8,-1.4,4420,2021/08/27 06:13,4976.0,6904559.0,131546795.0,1.0,8.0
2021-08-30,4976,4459178,310753071,71.5,71.7,68.6,68.9,-1.9,3115,2021/08/30 23:29,4976.0,7166679.0,131819461.0,1.0,2.0
2021-08-30,4976,4459178,310753071,71.5,71.7,68.6,68.9,-1.9,3115,2021/08/30 20:24,4976.0,5773144.0,131807175.0,0.0,9.0
2021-08-30,4976,4459178,310753071,71.5,71.7,68.6,68.9,-1.9,3115,2021/08/30 17:42,4976.0,7166679.0,131797535.0,2.0,15.0
2021-08-30,4976,4459178,310753071,71.5,71.7,68.6,68.9,-1.9,3115,2021/08/30 12:36,4976.0,4206944.0,131770062.0,2.0,17.0
2021-08-30,4976,4459178,310753071,71.5,71.7,68.6,68.9,-1.9,3115,2021/08/30 11:14,4976.0,4206944.0,131761420.0,5.0,7.0
2021-08-30,4976,4459178,310753071,71.5,71.7,68.6,68.9,-1.9,3115,2021/08/30 11:09,4976.0,12789753.0,131761045.0,2.0,8.0
2021-08-30,4976,4459178,310753071,71.5,71.7,68.6,68.9,-1.9,3115,2021/08/30 10:16,4976.0,7162949.0,131755518.0,0.0,5.0
2021-08-30,4976,4459178,310753071,71.5,71.7,68.6,68.9,-1.9,3115,2021/08/30 09:54,4976.0,9901336.0,131752582.0,7.0,5.0
2021-08-30,4976,4459178,310753071,71.5,71.7,68.6,68.9,-1.9,3115,2021/08/30 09:27,4976.0,1898643.0,131749609.0,0.0,0.0
2021-08-30,4976,4459178,310753071,71.5,71.7,68.6,68.9,-1.9,3115,2021/08/30 05:51,4976.0,4296373.0,131739329.0,1.0,26.0
2021-08-31,4976,3507528,237650255,69.0,69.3,66.8,67.8,-1.1,2511,2021/08/31 23:18,4976.0,4369088.0,131920061.0,1.0,2.0
2021-09-01,4976,8594115,633931832,68.0,74.5,67.9,74.5,6.7,4012,2021/09/01 21:58,4976.0,4162955.0,132022365.0,4.0,19.0
2021-09-01,4976,8594115,633931832,68.0,74.5,67.9,74.5,6.7,4012,2021/09/01 21:52,4976.0,6064732.0,132021824.0,27.0,356.0
2021-09-01,4976,8594115,633931832,68.0,74.5,67.9,74.5,6.7,4012,2021/09/01 21:50,4976.0,13101555.0,132021629.0,0.0,5.0
2021-09-01,4976,8594115,633931832,68.0,74.5,67.9,74.5,6.7,4012,2021/09/01 21:30,4976.0,691822.0,132020127.0,0.0,5.0
2021-09-01,4976,8594115,633931832,68.0,74.5,67.9,74.5,6.7,4012,2021/09/01 21:17,4976.0,5932741.0,132019144.0,0.0,5.0
2021-09-01,4976,8594115,633931832,68.0,74.5,67.9,74.5,6.7,4012,2021/09/01 19:39,4976.0,819484.0,132011076.0,1.0,14.0
2021-09-01,4976,8594115,633931832,68.0,74.5,67.9,74.5,6.7,4012,2021/09/01 18:50,4976.0,7863970.0,132007556.0,1.0,18.0
2021-09-01,4976,8594115,633931832,68.0,74.5,67.9,74.5,6.7,4012,2021/09/01 18:46,4976.0,819484.0,132007349.0,1.0,26.0
2021-09-01,4976,8594115,633931832,68.0,74.5,67.9,74.5,6.7,4012,2021/09/01 18:16,4976.0,2048086.0,132005025.0,0.0,3.0
2021-09-01,4976,8594115,633931832,68.0,74.5,67.9,74.5,6.7,4012,2021/09/01 17:29,4976.0,8756719.0,132001154.0,0.0,8.0
2021-09-01,4976,8594115,633931832,68.0,74.5,67.9,74.5,6.7,4012,2021/09/01 16:56,4976.0,9708221.0,131998332.0,0.0,11.0
2021-09-01,4976,8594115,633931832,68.0,74.5,67.9,74.5,6.7,4012,2021/09/01 14:26,4976.0,7179919.0,131979774.0,3.0,29.0
2021-09-01,4976,8594115,633931832,68.0,74.5,67.9,74.5,6.7,4012,2021/09/01 12:54,4976.0,9182759.0,131968068.0,6.0,16.0
2021-09-01,4976,8594115,633931832,68.0,74.5,67.9,74.5,6.7,4012,2021/09/01 11:42,4976.0,819484.0,131958026.0,3.0,16.0
2021-09-01,4976,8594115,633931832,68.0,74.5,67.9,74.5,6.7,4012,2021/09/01 10:39,4976.0,4368536.0,131950128.0,3.0,9.0
2021-09-01,4976,8594115,633931832,68.0,74.5,67.9,74.5,6.7,4012,2021/09/01 10:29,4976.0,7059321.0,131948941.0,0.0,9.0
2021-09-01,4976,8594115,633931832,68.0,74.5,67.9,74.5,6.7,4012,2021/09/01 09:57,4976.0,7162949.0,131944214.0,0.0,2.0
2021-09-01,4976,8594115,633931832,68.0,74.5,67.9,74.5,6.7,4012,2021/09/01 09:45,4976.0,4604963.0,131942496.0,1.0,2.0
2021-09-01,4976,8594115,633931832,68.0,74.5,67.9,74.5,6.7,4012,2021/09/01 09:44,4976.0,478112.0,131942424.0,1.0,2.0
2021-09-01,4976,8594115,633931832,68.0,74.5,67.9,74.5,6.7,4012,2021/09/01 09:42,4976.0,10694722.0,131942216.0,0.0,6.0
2021-09-01,4976,8594115,633931832,68.0,74.5,67.9,74.5,6.7,4012,2021/09/01 09:27,4976.0,12755310.0,131940349.0,0.0,6.0
2021-09-01,4976,8594115,633931832,68.0,74.5,67.9,74.5,6.7,4012,2021/09/01 09:24,4976.0,9137884.0,131940008.0,1.0,14.0
2021-09-01,4976,8594115,633931832,68.0,74.5,67.9,74.5,6.7,4012,2021/09/01 09:24,4976.0,11225914.0,131939996.0,0.0,8.0
2021-09-01,4976,8594115,633931832,68.0,74.5,67.9,74.5,6.7,4012,2021/09/01 09:21,4976.0,1623851.0,131939457.0,1.0,5.0
2021-09-01,4976,8594115,633931832,68.0,74.5,67.9,74.5,6.7,4012,2021/09/01 09:10,4976.0,8283683.0,131938297.0,5.0,6.0
2021-09-01,4976,8594115,633931832,68.0,74.5,67.9,74.5,6.7,4012,2021/09/01 09:07,4976.0,5340114.0,131938016.0,1.0,13.0
2021-09-01,4976,8594115,633931832,68.0,74.5,67.9,74.5,6.7,4012,2021/09/01 09:07,4976.0,11222881.0,131938008.0,0.0,5.0
2021-09-01,4976,8594115,633931832,68.0,74.5,67.9,74.5,6.7,4012,2021/09/01 09:07,4976.0,1608254.0,131937983.0,0.0,5.0
2021-09-02,4976,16534706,1208681806,74.5,74.9,70.8,71.5,-3.0,10169,2021/09/02 21:17,4976.0,4369088.0,132126485.0,0.0,7.0
2021-09-02,4976,16534706,1208681806,74.5,74.9,70.8,71.5,-3.0,10169,2021/09/02 19:46,4976.0,4003561.0,132117843.0,2.0,40.0
2021-09-02,4976,16534706,1208681806,74.5,74.9,70.8,71.5,-3.0,10169,2021/09/02 18:25,4976.0,2048086.0,132111278.0,2.0,16.0
2021-09-02,4976,16534706,1208681806,74.5,74.9,70.8,71.5,-3.0,10169,2021/09/02 17:59,4976.0,5305127.0,132109302.0,83.0,616.0
2021-09-02,4976,16534706,1208681806,74.5,74.9,70.8,71.5,-3.0,10169,2021/09/02 13:42,4976.0,819484.0,132083683.0,7.0,19.0
2021-09-02,4976,16534706,1208681806,74.5,74.9,70.8,71.5,-3.0,10169,2021/09/02 13:39,4976.0,6723652.0,132083328.0,0.0,18.0
2021-09-02,4976,16534706,1208681806,74.5,74.9,70.8,71.5,-3.0,10169,2021/09/02 13:05,4976.0,5697352.0,132079314.0,0.0,7.0
2021-09-02,4976,16534706,1208681806,74.5,74.9,70.8,71.5,-3.0,10169,2021/09/02 11:24,4976.0,5305127.0,132066655.0,5.0,81.0
2021-09-02,4976,16534706,1208681806,74.5,74.9,70.8,71.5,-3.0,10169,2021/09/02 11:03,4976.0,4206944.0,132064090.0,2.0,8.0
2021-09-02,4976,16534706,1208681806,74.5,74.9,70.8,71.5,-3.0,10169,2021/09/02 11:02,4976.0,4798272.0,132063979.0,0.0,6.0
2021-09-02,4976,16534706,1208681806,74.5,74.9,70.8,71.5,-3.0,10169,2021/09/02 10:34,4976.0,621185.0,132059629.0,6.0,37.0
2021-09-02,4976,16534706,1208681806,74.5,74.9,70.8,71.5,-3.0,10169,2021/09/02 10:27,4976.0,12789753.0,132058740.0,6.0,0.0
2021-09-02,4976,16534706,1208681806,74.5,74.9,70.8,71.5,-3.0,10169,2021/09/02 10:00,4976.0,425559.0,132054671.0,4.0,4.0
2021-09-02,4976,16534706,1208681806,74.5,74.9,70.8,71.5,-3.0,10169,2021/09/02 09:34,4976.0,5340114.0,132050988.0,0.0,7.0
2021-09-02,4976,16534706,1208681806,74.5,74.9,70.8,71.5,-3.0,10169,2021/09/02 09:30,4976.0,5305127.0,132050432.0,13.0,122.0
2021-09-02,4976,16534706,1208681806,74.5,74.9,70.8,71.5,-3.0,10169,2021/09/02 08:36,4976.0,819484.0,132044337.0,0.0,10.0
2021-09-02,4976,16534706,1208681806,74.5,74.9,70.8,71.5,-3.0,10169,2021/09/02 08:32,4976.0,5180370.0,132044047.0,2.0,1.0
2021-09-02,4976,16534706,1208681806,74.5,74.9,70.8,71.5,-3.0,10169,2021/09/02 08:11,4976.0,819484.0,132042691.0,0.0,19.0
2021-09-02,4976,16534706,1208681806,74.5,74.9,70.8,71.5,-3.0,10169,2021/09/02 07:18,4976.0,4003561.0,132039642.0,8.0,54.0
2021-09-03,4976,8291954,598031087,72.5,73.4,70.9,71.1,-0.4,4807,2021/09/03 11:18,4976.0,927366.0,132170876.0,1.0,10.0
2021-09-03,4976,8291954,598031087,72.5,73.4,70.9,71.1,-0.4,4807,2021/09/03 09:42,4976.0,11351726.0,132157264.0,3.0,17.0
2021-09-03,4976,8291954,598031087,72.5,73.4,70.9,71.1,-0.4,4807,2021/09/03 08:40,4976.0,12016512.0,132150093.0,0.0,7.0
2021-09-06,4976,5331930,380766758,71.0,73.0,69.5,70.0,-1.1,3829,2021/09/06 18:22,4976.0,4206944.0,132421542.0,11.0,12.0
2021-09-06,4976,5331930,380766758,71.0,73.0,69.5,70.0,-1.1,3829,2021/09/06 13:15,4976.0,6191159.0,132386843.0,0.0,6.0
2021-09-06,4976,5331930,380766758,71.0,73.0,69.5,70.0,-1.1,3829,2021/09/06 09:37,4976.0,5615583.0,132359125.0,1.0,22.0
2021-09-06,4976,5331930,380766758,71.0,73.0,69.5,70.0,-1.1,3829,2021/09/06 09:19,4976.0,4139837.0,132357265.0,3.0,21.0
2021-09-07,4976,3629066,251171415,70.1,71.2,67.8,70.0,0.0,2586,2021/09/07 19:50,4976.0,5180370.0,132532237.0,0.0,5.0
2021-09-07,4976,3629066,251171415,70.1,71.2,67.8,70.0,0.0,2586,2021/09/07 13:33,4976.0,11368474.0,132496004.0,5.0,12.0
2021-09-07,4976,3629066,251171415,70.1,71.2,67.8,70.0,0.0,2586,2021/09/07 12:01,4976.0,1922611.0,132484912.0,1.0,8.0
2021-09-07,4976,3629066,251171415,70.1,71.2,67.8,70.0,0.0,2586,2021/09/07 09:48,4976.0,927366.0,132468210.0,0.0,3.0
2021-09-08,4976,7537134,533434288,70.7,73.0,68.5,68.5,-1.5,5360,2021/09/08 20:39,4976.0,6636009.0,132639745.0,5.0,17.0
2021-09-08,4976,7537134,533434288,70.7,73.0,68.5,68.5,-1.5,5360,2021/09/08 18:32,4976.0,5648630.0,132629771.0,3.0,14.0
2021-09-08,4976,7537134,533434288,70.7,73.0,68.5,68.5,-1.5,5360,2021/09/08 17:24,4976.0,8756719.0,132624607.0,0.0,12.0
2021-09-08,4976,7537134,533434288,70.7,73.0,68.5,68.5,-1.5,5360,2021/09/08 13:42,4976.0,4206944.0,132599804.0,0.0,7.0
2021-09-08,4976,7537134,533434288,70.7,73.0,68.5,68.5,-1.5,5360,2021/09/08 13:08,4976.0,6853273.0,132595579.0,4.0,6.0
2021-09-08,4976,7537134,533434288,70.7,73.0,68.5,68.5,-1.5,5360,2021/09/08 13:05,4976.0,6191159.0,132595271.0,0.0,5.0
2021-09-08,4976,7537134,533434288,70.7,73.0,68.5,68.5,-1.5,5360,2021/09/08 12:39,4976.0,1922611.0,132592067.0,7.0,2.0
2021-09-08,4976,7537134,533434288,70.7,73.0,68.5,68.5,-1.5,5360,2021/09/08 12:08,4976.0,1922611.0,132588259.0,0.0,4.0
2021-09-08,4976,7537134,533434288,70.7,73.0,68.5,68.5,-1.5,5360,2021/09/08 11:42,4976.0,1922611.0,132584700.0,2.0,5.0
2021-09-08,4976,7537134,533434288,70.7,73.0,68.5,68.5,-1.5,5360,2021/09/08 11:24,4976.0,6191159.0,132582427.0,3.0,3.0
2021-09-08,4976,7537134,533434288,70.7,73.0,68.5,68.5,-1.5,5360,2021/09/08 11:07,4976.0,6853273.0,132580282.0,0.0,3.0
2021-09-08,4976,7537134,533434288,70.7,73.0,68.5,68.5,-1.5,5360,2021/09/08 10:55,4976.0,1338393.0,132578797.0,2.0,3.0
2021-09-08,4976,7537134,533434288,70.7,73.0,68.5,68.5,-1.5,5360,2021/09/08 10:09,4976.0,927366.0,132573184.0,1.0,2.0
2021-09-08,4976,7537134,533434288,70.7,73.0,68.5,68.5,-1.5,5360,2021/09/08 09:15,4976.0,7175692.0,132566293.0,0.0,10.0
2021-09-08,4976,7537134,533434288,70.7,73.0,68.5,68.5,-1.5,5360,2021/09/08 09:11,4976.0,4139837.0,132565748.0,0.0,11.0
2021-09-08,4976,7537134,533434288,70.7,73.0,68.5,68.5,-1.5,5360,2021/09/08 09:10,4976.0,927366.0,132565695.0,1.0,3.0
2021-09-08,4976,7537134,533434288,70.7,73.0,68.5,68.5,-1.5,5360,2021/09/08 08:49,4976.0,4139837.0,132562872.0,0.0,8.0
2021-09-09,4976,5023942,336218115,65.1,68.5,65.1,67.4,-1.1,3464,2021/09/09 20:02,4976.0,8784029.0,132734293.0,0.0,0.0
2021-09-09,4976,5023942,336218115,65.1,68.5,65.1,67.4,-1.1,3464,2021/09/09 16:22,4976.0,4792161.0,132719385.0,1.0,1.0
2021-09-09,4976,5023942,336218115,65.1,68.5,65.1,67.4,-1.1,3464,2021/09/09 13:07,4976.0,5127614.0,132696879.0,0.0,9.0
2021-09-09,4976,5023942,336218115,65.1,68.5,65.1,67.4,-1.1,3464,2021/09/09 12:48,4976.0,1922611.0,132694664.0,1.0,1.0
2021-09-09,4976,5023942,336218115,65.1,68.5,65.1,67.4,-1.1,3464,2021/09/09 10:39,4976.0,1922611.0,132680278.0,2.0,5.0
2021-09-09,4976,5023942,336218115,65.1,68.5,65.1,67.4,-1.1,3464,2021/09/09 09:14,4976.0,1680107.0,132669938.0,4.0,8.0
2021-09-09,4976,5023942,336218115,65.1,68.5,65.1,67.4,-1.1,3464,2021/09/09 08:16,4976.0,7693164.0,132664551.0,6.0,6.0
