date,datetime,stockid,userid,artid,reply,likes
2021/08/31,2021/08/31 12:43,6104,5156059,131861055,2,4
2021/08/31,2021/08/31 12:41,6104,11241136,131860786,17,10
2021/08/31,2021/08/31 12:35,6104,653450,131859943,2,3
2021/08/31,2021/08/31 12:34,6104,4820168,131859835,0,20
2021/08/31,2021/08/31 12:31,6104,366169,131859460,1,2
2021/08/31,2021/08/31 12:30,6104,9877682,131859456,5,13
2021/08/31,2021/08/31 12:26,6104,5333771,131858914,1,6
2021/08/31,2021/08/31 12:24,6104,9911299,131858533,0,3
2021/08/31,2021/08/31 12:23,6104,443767,131858460,0,4
2021/08/31,2021/08/31 12:20,6104,653450,131858178,0,2
2021/08/31,2021/08/31 12:19,6104,5528477,131858072,5,5
2021/08/31,2021/08/31 12:14,6104,12173452,131857580,6,5
2021/08/31,2021/08/31 12:11,6104,6319290,131857169,9,5
2021/08/31,2021/08/31 12:06,6104,653450,131856606,0,1
2021/08/31,2021/08/31 11:59,6104,4457165,131855496,15,14
2021/08/31,2021/08/31 11:55,6104,5808051,131855113,2,7
2021/08/31,2021/08/31 11:54,6104,5808051,131855033,4,7
2021/08/31,2021/08/31 11:54,6104,6904559,131855002,5,7
2021/08/31,2021/08/31 11:44,6104,653450,131853817,0,3
2021/08/31,2021/08/31 11:32,6104,12173452,131852578,1,3
2021/08/31,2021/08/31 11:28,6104,12700016,131852229,7,5
2021/08/31,2021/08/31 11:27,6104,1986700,131852128,1,4
2021/08/31,2021/08/31 11:23,6104,1755388,131851664,2,6
2021/08/31,2021/08/31 11:22,6104,5244229,131851632,1,2
2021/08/31,2021/08/31 11:17,6104,9911299,131850936,0,7
2021/08/31,2021/08/31 11:11,6104,5333158,131850253,1,2
2021/08/31,2021/08/31 11:09,6104,12349583,131850031,0,12
2021/08/31,2021/08/31 10:46,6104,4550590,131847362,6,10
2021/08/31,2021/08/31 10:42,6104,6904559,131846917,6,7
2021/08/31,2021/08/31 10:42,6104,12011486,131846832,6,6
2021/08/31,2021/08/31 10:40,6104,2077520,131846637,3,2
2021/08/31,2021/08/31 10:34,6104,2393907,131845979,1,9
2021/08/31,2021/08/31 10:32,6104,11297126,131845707,2,7
2021/08/31,2021/08/31 10:21,6104,6140238,131844534,1,3
2021/08/31,2021/08/31 10:20,6104,1056496,131844416,1,2
2021/08/31,2021/08/31 10:18,6104,7397298,131844140,8,101
2021/08/31,2021/08/31 10:11,6104,8409454,131843341,0,7
2021/08/31,2021/08/31 10:08,6104,5357387,131842988,2,3
2021/08/31,2021/08/31 10:01,6104,6318950,131842230,4,2
2021/08/31,2021/08/31 09:58,6104,12653579,131841557,0,3
2021/08/31,2021/08/31 09:56,6104,9877682,131841324,3,6
2021/08/31,2021/08/31 09:55,6104,5357387,131841124,0,1
2021/08/31,2021/08/31 09:53,6104,6904559,131840843,3,2
2021/08/31,2021/08/31 09:42,6104,1237118,131839453,3,6
2021/08/31,2021/08/31 09:40,6104,12653579,131839162,0,1
2021/08/31,2021/08/31 09:35,6104,5498375,131838658,1,8
2021/08/31,2021/08/31 09:34,6104,6702348,131838519,1,0
2021/08/31,2021/08/31 09:31,6104,4603199,131838155,0,3
2021/08/31,2021/08/31 09:28,6104,1056496,131837774,0,1
2021/08/31,2021/08/31 09:27,6104,6904559,131837569,1,2
2021/08/31,2021/08/31 09:22,6104,757337,131836908,3,12
2021/08/31,2021/08/31 09:18,6104,12742528,131836397,6,4
2021/08/31,2021/08/31 09:04,6104,929581,131834914,0,3
2021/08/31,2021/08/31 08:58,6104,5775347,131833739,1,20
2021/08/31,2021/08/31 08:46,6104,421190,131832711,51,1043
2021/08/31,2021/08/31 07:52,6104,6904559,131829164,3,4
2021/08/31,2021/08/31 01:26,6104,804645,131823225,0,6
2021/08/31,2021/08/31 00:14,6104,9820607,131821222,1,18
2021/08/30,2021/08/30 23:12,6104,7624279,131818399,1,36
2021/08/30,2021/08/30 22:49,6104,6905785,131817282,1,26
2021/08/30,2021/08/30 22:01,6104,6905785,131814290,1,39
2021/08/30,2021/08/30 22:00,6104,3767287,131814228,2,16
2021/08/30,2021/08/30 21:33,6104,4796643,131812435,0,27
2021/08/30,2021/08/30 21:29,6104,13264670,131812197,0,69
2021/08/30,2021/08/30 21:25,6104,4762819,131811876,3,73
2021/08/30,2021/08/30 21:22,6104,4226686,131811649,0,16
2021/08/30,2021/08/30 21:06,6104,6064732,131810622,22,320
2021/08/30,2021/08/30 18:58,6104,6064732,131801873,10,206
2021/08/30,2021/08/30 18:38,6104,4877333,131800823,0,13
2021/08/30,2021/08/30 18:14,6104,7425449,131799548,3,11
2021/08/30,2021/08/30 18:06,6104,5613090,131799140,1,7
2021/08/30,2021/08/30 17:58,6104,8104141,131798606,2,7
2021/08/30,2021/08/30 17:53,6104,6671333,131798351,15,218
2021/08/30,2021/08/30 17:38,6104,1603831,131797264,11,225
2021/08/30,2021/08/30 17:32,6104,819484,131796867,0,15
2021/08/30,2021/08/30 17:08,6104,11008993,131795124,8,23
2021/08/30,2021/08/30 16:48,6104,1034375,131793954,0,13
2021/08/30,2021/08/30 16:37,6104,12011486,131793337,7,11
2021/08/30,2021/08/30 15:17,6104,5503435,131785582,2,28
2021/08/30,2021/08/30 15:04,6104,5345245,131784612,9,40
2021/08/30,2021/08/30 14:37,6104,5319619,131782558,0,5
2021/08/30,2021/08/30 14:02,6104,2267516,131779143,3,6
2021/08/30,2021/08/30 13:13,6104,4603199,131773884,5,9
2021/08/30,2021/08/30 12:13,6104,3729073,131767678,5,71
2021/08/30,2021/08/30 12:09,6104,7021647,131767258,0,16
2021/08/30,2021/08/30 12:02,6104,10403605,131766542,3,4
2021/08/30,2021/08/30 11:29,6104,5426355,131762875,3,6
2021/08/30,2021/08/30 11:26,6104,9884655,131762674,12,39
2021/08/30,2021/08/30 11:17,6104,5285956,131761745,1,9
2021/08/30,2021/08/30 10:42,6104,4820168,131758027,6,8
2021/08/30,2021/08/30 10:31,6104,5131951,131756917,10,3
2021/08/30,2021/08/30 10:29,6104,3729073,131756651,11,102
2021/08/30,2021/08/30 10:26,6104,4550590,131756466,5,11
2021/08/30,2021/08/30 10:16,6104,5107725,131755527,1,4
2021/08/30,2021/08/30 09:25,6104,5245845,131749401,11,10
2021/08/30,2021/08/30 09:19,6104,5164604,131748779,0,5
2021/08/30,2021/08/30 09:18,6104,929581,131748735,0,3
2021/08/30,2021/08/30 09:08,6104,12132832,131747630,4,13
2021/08/30,2021/08/30 09:07,6104,10607397,131747463,2,7
2021/08/30,2021/08/30 09:05,6104,10330246,131747273,0,7
2021/08/30,2021/08/30 09:03,6104,5279666,131747092,6,3
2021/08/30,2021/08/30 09:02,6104,11493638,131747087,1,5
2021/08/30,2021/08/30 09:01,6104,1056496,131746981,3,7
2021/08/30,2021/08/30 09:01,6104,358324,131746967,3,7
2021/08/29,2021/08/29 18:36,6104,3729073,131721046,8,93
2021/08/29,2021/08/29 18:04,6104,10403605,131719914,8,9
2021/08/28,2021/08/28 15:33,6104,4774170,131670407,9,104
2021/08/28,2021/08/28 14:50,6104,4262294,131668344,26,42
2021/08/28,2021/08/28 07:04,6104,1537285,131650016,3,29
2021/08/28,2021/08/28 05:28,6104,4898288,131648254,2,1
2021/08/28,2021/08/28 00:11,6104,0,131643151,13,0
2021/08/28,2021/08/28 00:11,6104,6904559,131643142,1,8
2021/08/27,2021/08/27 23:54,6104,10607397,131642392,1,1
2021/08/27,2021/08/27 23:40,6104,1034375,131641684,0,21
2021/08/27,2021/08/27 22:49,6104,10403605,131638668,1,4
2021/08/27,2021/08/27 21:33,6104,586878,131634561,0,7
2021/08/27,2021/08/27 19:12,6104,766670,131625331,0,7
2021/08/27,2021/08/27 17:38,6104,9884655,131619754,6,8
2021/08/27,2021/08/27 17:08,6104,10607397,131617613,0,7
2021/08/27,2021/08/27 15:07,6104,5503435,131603191,23,30
2021/08/27,2021/08/27 14:31,6104,5638475,131599080,1,5
2021/08/27,2021/08/27 14:20,6104,4262294,131598129,14,7
2021/08/27,2021/08/27 12:45,6104,7565040,131586177,7,7
2021/08/27,2021/08/27 12:42,6104,7565040,131585813,0,0
2021/08/27,2021/08/27 12:39,6104,7565040,131585422,0,1
2021/08/27,2021/08/27 11:40,6104,6904559,131577797,34,1
2021/08/27,2021/08/27 10:41,6104,4550590,131569939,0,13
2021/08/27,2021/08/27 10:06,6104,10330246,131565066,3,5
2021/08/27,2021/08/27 10:03,6104,5723370,131564673,6,10
2021/08/27,2021/08/27 09:50,6104,766670,131562795,5,3
2021/08/27,2021/08/27 09:47,6104,5980409,131562386,5,2
2021/08/27,2021/08/27 09:42,6104,5333771,131561696,0,0
2021/08/27,2021/08/27 09:32,6104,5364620,131560255,3,6
2021/08/27,2021/08/27 09:30,6104,9295947,131560108,1,4
2021/08/27,2021/08/27 09:29,6104,2077520,131559889,6,5
2021/08/27,2021/08/27 08:34,6104,421190,131553258,48,681
2021/08/26,2021/08/26 22:44,6104,5364620,131535613,0,5
2021/08/26,2021/08/26 21:37,6104,9348226,131530717,21,13
2021/08/26,2021/08/26 21:29,6104,6904559,131530146,0,10
2021/08/26,2021/08/26 21:10,6104,1537285,131528941,2,16
2021/08/26,2021/08/26 17:46,6104,10403605,131512873,5,10
2021/08/26,2021/08/26 15:37,6104,786159,131499622,16,15
2021/08/26,2021/08/26 15:35,6104,6888657,131499504,15,0
2021/08/26,2021/08/26 15:10,6104,6904559,131497206,4,8
2021/08/26,2021/08/26 15:08,6104,5503435,131497010,8,19
2021/08/26,2021/08/26 14:26,6104,12011486,131493136,3,5
2021/08/26,2021/08/26 14:18,6104,8770357,131492271,8,2
2021/08/26,2021/08/26 13:55,6104,10607397,131489388,9,0
2021/08/26,2021/08/26 13:53,6104,5135319,131489174,2,2
2021/08/26,2021/08/26 13:41,6104,10607397,131487183,10,1
2021/08/26,2021/08/26 13:32,6104,12394776,131485910,0,17
2021/08/26,2021/08/26 13:30,6104,2290844,131485677,0,3
2021/08/26,2021/08/26 13:28,6104,6319290,131485464,0,5
2021/08/26,2021/08/26 13:19,6104,5204988,131484267,3,6
2021/08/26,2021/08/26 12:30,6104,6904559,131478306,0,10
2021/08/26,2021/08/26 12:07,6104,5364620,131475424,6,8
2021/08/26,2021/08/26 11:28,6104,804645,131470031,1,9
2021/08/26,2021/08/26 11:26,6104,6319290,131469783,2,3
2021/08/26,2021/08/26 11:20,6104,8104141,131468967,0,4
2021/08/26,2021/08/26 11:09,6104,5528477,131467472,0,8
2021/08/26,2021/08/26 09:56,6104,7451753,131456629,12,8
2021/08/26,2021/08/26 09:52,6104,4233100,131456070,7,5
2021/08/26,2021/08/26 09:48,6104,8712495,131455518,1,5
2021/08/26,2021/08/26 09:35,6104,12836478,131453607,3,1
2021/08/26,2021/08/26 09:35,6104,4418801,131453579,17,27
2021/08/26,2021/08/26 02:05,6104,955651,131436489,2,12
2021/08/25,2021/08/25 22:26,6104,1058446,131425666,2,27
2021/08/25,2021/08/25 19:34,6104,9348226,131410319,3,7
2021/08/25,2021/08/25 17:48,6104,2290844,131402365,3,6
2021/08/25,2021/08/25 15:08,6104,5503435,131385101,3,24
2021/08/25,2021/08/25 14:02,6104,6626638,131379035,19,29
2021/08/25,2021/08/25 13:46,6104,2004861,131375739,6,4
2021/08/25,2021/08/25 13:17,6104,5225476,131371618,1,5
2021/08/25,2021/08/25 13:16,6104,6904559,131371516,1,3
2021/08/25,2021/08/25 13:03,6104,4550590,131369774,4,17
2021/08/25,2021/08/25 12:49,6104,4550590,131367822,3,17
2021/08/25,2021/08/25 12:42,6104,4550590,131366827,0,15
2021/08/25,2021/08/25 12:39,6104,3932156,131366344,0,3
2021/08/25,2021/08/25 12:29,6104,11046178,131364838,8,4
2021/08/25,2021/08/25 11:42,6104,10330246,131358831,6,3
2021/08/25,2021/08/25 11:40,6104,4550590,131358518,7,13
2021/08/25,2021/08/25 11:15,6104,4262294,131355338,6,8
2021/08/25,2021/08/25 11:09,6104,4550590,131354697,0,8
2021/08/25,2021/08/25 10:31,6104,6904559,131349703,0,4
2021/08/25,2021/08/25 10:20,6104,1237118,131348361,0,15
2021/08/25,2021/08/25 09:46,6104,4550590,131343662,2,11
2021/08/25,2021/08/25 09:37,6104,4550590,131342444,0,7
2021/08/25,2021/08/25 09:29,6104,4550590,131341579,5,7
2021/08/25,2021/08/25 07:21,6104,8810175,131330727,0,8
2021/08/24,2021/08/24 22:13,6104,4145571,131314875,7,0
2021/08/24,2021/08/24 20:37,6104,10142527,131306320,0,13
2021/08/24,2021/08/24 16:53,6104,4233212,131286381,1,17
2021/08/24,2021/08/24 16:52,6104,804645,131286244,0,9
2021/08/24,2021/08/24 16:38,6104,10065311,131284852,2,11
2021/08/24,2021/08/24 15:07,6104,5503435,131273663,7,21
2021/08/24,2021/08/24 13:52,6104,3729073,131266104,7,73
2021/08/24,2021/08/24 13:18,6104,929581,131261527,6,14
2021/08/24,2021/08/24 13:15,6104,5090051,131261142,0,7
2021/08/24,2021/08/24 13:13,6104,10563704,131260890,1,8
2021/08/24,2021/08/24 13:12,6104,11986123,131260771,0,9
2021/08/24,2021/08/24 13:12,6104,915505,131260767,0,8
2021/08/24,2021/08/24 13:10,6104,1056496,131260576,0,7
2021/08/24,2021/08/24 12:57,6104,11046178,131258909,0,6
2021/08/24,2021/08/24 12:55,6104,2179153,131258705,9,10
2021/08/24,2021/08/24 12:53,6104,5477459,131258442,2,3
2021/08/24,2021/08/24 12:52,6104,1107087,131258307,0,4
2021/08/24,2021/08/24 12:48,6104,929581,131257897,1,5
2021/08/24,2021/08/24 12:47,6104,4562850,131257835,3,8
2021/08/24,2021/08/24 12:46,6104,2179153,131257609,2,8
2021/08/24,2021/08/24 12:37,6104,5665897,131256583,1,9
2021/08/24,2021/08/24 12:35,6104,11046178,131256367,0,5
2021/08/24,2021/08/24 10:54,6104,4562850,131243575,2,8
2021/08/24,2021/08/24 10:45,6104,10982551,131242136,13,80
2021/08/24,2021/08/24 10:45,6104,4562850,131242041,2,7
2021/08/24,2021/08/24 10:40,6104,13136729,131241328,0,4
2021/08/24,2021/08/24 10:32,6104,7451753,131240380,6,20
2021/08/24,2021/08/24 09:55,6104,915505,131234890,0,5
2021/08/24,2021/08/24 09:53,6104,5090051,131234660,3,3
2021/08/24,2021/08/24 09:51,6104,13368859,131234382,8,15
2021/08/24,2021/08/24 09:40,6104,6120769,131232724,0,3
2021/08/24,2021/08/24 09:19,6104,1107087,131229698,4,2
2021/08/24,2021/08/24 07:55,6104,6064732,131221081,8,140
2021/08/24,2021/08/24 07:31,6104,13264670,131219728,2,21
2021/08/24,2021/08/24 00:32,6104,652298,131212614,2,20
2021/08/24,2021/08/24 00:11,6104,2067162,131211795,2,8
2021/08/23,2021/08/23 23:41,6104,10982551,131210409,1,80
2021/08/23,2021/08/23 22:33,6104,6654171,131206214,12,93
2021/08/23,2021/08/23 21:45,6104,11008993,131202690,4,29
2021/08/23,2021/08/23 20:59,6104,6905785,131198684,2,47
2021/08/23,2021/08/23 19:34,6104,432166,131190678,7,12
2021/08/23,2021/08/23 18:39,6104,3847054,131186509,0,40
2021/08/23,2021/08/23 17:48,6104,7449227,131183224,3,10
2021/08/23,2021/08/23 17:40,6104,2067162,131182525,4,7
2021/08/23,2021/08/23 17:20,6104,2179153,131181002,2,13
2021/08/23,2021/08/23 17:12,6104,1537285,131180369,5,29
2021/08/23,2021/08/23 17:07,6104,1986700,131180082,3,5
2021/08/23,2021/08/23 16:43,6104,5011559,131177896,3,18
2021/08/23,2021/08/23 16:15,6104,527959,131174006,0,13
2021/08/23,2021/08/23 15:30,6104,5418972,131168572,3,9
2021/08/23,2021/08/23 15:18,6104,4276944,131167749,0,15
2021/08/23,2021/08/23 15:06,6104,5503435,131166581,3,29
2021/08/23,2021/08/23 13:59,6104,1636159,131159559,17,50
2021/08/23,2021/08/23 13:51,6104,4262294,131158417,6,15
2021/08/23,2021/08/23 13:43,6104,6626638,131157502,27,57
2021/08/23,2021/08/23 13:40,6104,792785,131157184,4,12
2021/08/23,2021/08/23 13:21,6104,4103494,131154896,5,10
2021/08/23,2021/08/23 13:19,6104,4562850,131154681,0,3
2021/08/23,2021/08/23 13:15,6104,344587,131154101,4,12
2021/08/23,2021/08/23 13:12,6104,344587,131153763,1,19
2021/08/23,2021/08/23 13:09,6104,4562850,131153493,2,18
2021/08/23,2021/08/23 13:08,6104,677385,131153391,5,13
2021/08/23,2021/08/23 13:04,6104,10982551,131152800,7,67
2021/08/23,2021/08/23 12:55,6104,915505,131151771,14,14
2021/08/23,2021/08/23 12:41,6104,6904559,131150303,4,3
2021/08/23,2021/08/23 12:40,6104,6904559,131150158,0,3
2021/08/23,2021/08/23 12:20,6104,1107087,131147819,10,7
2021/08/23,2021/08/23 11:50,6104,11289172,131144116,7,8
2021/08/23,2021/08/23 11:19,6104,671922,131140105,5,12
2021/08/23,2021/08/23 10:28,6104,5501878,131133304,9,17
2021/08/23,2021/08/23 10:27,6104,8712495,131133183,0,4
2021/08/23,2021/08/23 10:23,6104,443767,131132741,1,3
2021/08/23,2021/08/23 10:22,6104,5701554,131132640,0,9
2021/08/23,2021/08/23 10:15,6104,4198528,131131741,4,6
2021/08/23,2021/08/23 10:06,6104,5677491,131130517,6,6
2021/08/23,2021/08/23 10:03,6104,949999,131130159,2,4
2021/08/23,2021/08/23 10:02,6104,344587,131129993,3,1
2021/08/23,2021/08/23 10:00,6104,1636159,131129643,1,4
2021/08/23,2021/08/23 10:00,6104,1056496,131129285,1,4
2021/08/23,2021/08/23 09:48,6104,6792802,131127685,0,3
2021/08/23,2021/08/23 09:08,6104,1636159,131122313,5,9
2021/08/23,2021/08/23 09:05,6104,13076484,131121993,4,3
2021/08/23,2021/08/23 08:04,6104,8435588,131115806,1,5
2021/08/23,2021/08/23 07:51,6104,6064732,131114548,3,85
2021/08/23,2021/08/23 07:00,6104,6904559,131112623,0,3
2021/08/23,2021/08/23 06:23,6104,4774170,131111858,4,76
2021/08/23,2021/08/23 00:26,6104,4156200,131106972,4,9
2021/08/22,2021/08/22 22:30,6104,4562850,131101740,0,2
2021/08/22,2021/08/22 21:50,6104,6654171,131099611,10,79
2021/08/22,2021/08/22 19:35,6104,6905785,131092248,2,23
2021/08/22,2021/08/22 08:52,6104,5295350,131066752,7,9
2021/08/22,2021/08/22 08:50,6104,5295350,131066696,1,6
2021/08/22,2021/08/22 08:49,6104,5295350,131066681,8,6
2021/08/21,2021/08/21 23:51,6104,896428,131058810,6,52
2021/08/21,2021/08/21 20:21,6104,7358431,131050502,6,35
2021/08/21,2021/08/21 14:26,6104,3729073,131032891,5,60
2021/08/21,2021/08/21 13:30,6104,6115598,131030829,4,16
2021/08/21,2021/08/21 12:29,6104,6064732,131027723,23,168
2021/08/21,2021/08/21 09:06,6104,12165698,131017318,0,0
2021/08/21,2021/08/21 08:33,6104,1537285,131016169,19,22
2021/08/21,2021/08/21 07:08,6104,6904559,131014161,1,6
2021/08/21,2021/08/21 00:40,6104,3702831,131008852,2,13
2021/08/20,2021/08/20 23:46,6104,1603831,131006823,21,241
2021/08/20,2021/08/20 22:57,6104,4206944,131004313,0,5
2021/08/20,2021/08/20 22:13,6104,3986674,131001439,3,4
2021/08/20,2021/08/20 21:25,6104,7624279,130998357,1,46
2021/08/20,2021/08/20 19:54,6104,6064732,130989943,35,508
2021/08/20,2021/08/20 18:09,6104,5671741,130982176,5,15
2021/08/20,2021/08/20 18:00,6104,1164100,130981568,0,12
2021/08/20,2021/08/20 17:55,6104,6064732,130981237,9,101
2021/08/20,2021/08/20 17:55,6104,7358431,130981220,3,8
2021/08/20,2021/08/20 17:51,6104,586878,130980801,0,1
2021/08/20,2021/08/20 16:40,6104,979871,130975082,6,8
2021/08/20,2021/08/20 16:04,6104,6426665,130969008,2,6
2021/08/20,2021/08/20 15:55,6104,6626638,130968282,15,60
2021/08/20,2021/08/20 15:27,6104,1034375,130965445,3,8
2021/08/20,2021/08/20 15:12,6104,5503435,130963928,2,19
2021/08/20,2021/08/20 15:05,6104,6626638,130963214,39,67
2021/08/20,2021/08/20 13:24,6104,7358431,130952211,12,4
2021/08/20,2021/08/20 13:02,6104,4562850,130949121,0,5
2021/08/20,2021/08/20 12:11,6104,6324782,130942762,0,15
2021/08/20,2021/08/20 12:01,6104,12659149,130941530,6,5
2021/08/20,2021/08/20 11:36,6104,7397298,130938428,12,189
2021/08/20,2021/08/20 11:27,6104,1433838,130937166,4,24
2021/08/20,2021/08/20 11:22,6104,6904559,130936640,0,7
2021/08/20,2021/08/20 11:03,6104,6026012,130934237,4,14
2021/08/20,2021/08/20 11:02,6104,6904559,130934098,1,10
2021/08/20,2021/08/20 10:59,6104,4720686,130933561,10,19
2021/08/20,2021/08/20 10:57,6104,6626638,130933196,2,19
2021/08/20,2021/08/20 10:57,6104,5857606,130933169,11,6
2021/08/20,2021/08/20 10:54,6104,929581,130932795,2,1
2021/08/20,2021/08/20 10:53,6104,4581060,130932675,5,2
2021/08/20,2021/08/20 10:22,6104,6904559,130928801,0,6
2021/08/20,2021/08/20 10:20,6104,742984,130928496,0,5
2021/08/20,2021/08/20 10:18,6104,11008993,130928321,0,11
2021/08/20,2021/08/20 09:39,6104,1107087,130922770,2,2
2021/08/20,2021/08/20 09:25,6104,5677491,130920844,11,6
2021/08/20,2021/08/20 09:15,6104,5677491,130919590,0,1
2021/08/20,2021/08/20 09:04,6104,5364620,130918185,3,1
2021/08/20,2021/08/20 06:36,6104,662117,130907786,31,158
2021/08/20,2021/08/20 01:01,6104,5120655,130902466,14,8
2021/08/19,2021/08/19 19:57,6104,2290844,130874552,2,5
2021/08/19,2021/08/19 19:05,6104,166719,130868511,11,8
2021/08/19,2021/08/19 18:40,6104,4562850,130866360,3,1
2021/08/19,2021/08/19 18:04,6104,6904559,130863346,0,26
2021/08/19,2021/08/19 18:02,6104,6904559,130863205,2,5
2021/08/19,2021/08/19 17:25,6104,1034375,130859672,3,12
2021/08/19,2021/08/19 17:21,6104,5613090,130859176,0,3
2021/08/19,2021/08/19 17:18,6104,6626638,130858831,11,33
2021/08/19,2021/08/19 15:38,6104,5701554,130844297,5,4
2021/08/19,2021/08/19 15:35,6104,1164100,130844013,2,5
2021/08/19,2021/08/19 15:26,6104,5701554,130843196,1,2
2021/08/19,2021/08/19 15:24,6104,7860915,130843101,5,15
2021/08/19,2021/08/19 15:09,6104,5503435,130841350,17,16
2021/08/19,2021/08/19 15:05,6104,3729073,130840914,4,66
2021/08/19,2021/08/19 14:58,6104,4103494,130840141,7,5
2021/08/19,2021/08/19 14:43,6104,5701554,130838466,0,4
2021/08/19,2021/08/19 14:41,6104,4103494,130838174,0,4
2021/08/19,2021/08/19 14:13,6104,2290844,130834923,5,1
2021/08/19,2021/08/19 14:06,6104,1452001,130834308,6,11
2021/08/19,2021/08/19 13:52,6104,5674269,130831763,1,2
2021/08/19,2021/08/19 13:48,6104,4720686,130830906,15,32
2021/08/19,2021/08/19 13:30,6104,4581060,130828130,3,4
2021/08/19,2021/08/19 13:28,6104,7655607,130827963,0,3
2021/08/19,2021/08/19 13:26,6104,1107087,130827745,0,0
2021/08/19,2021/08/19 13:18,6104,5364620,130826585,0,5
2021/08/19,2021/08/19 13:17,6104,1636159,130826499,2,2
2021/08/19,2021/08/19 12:57,6104,5364620,130822896,0,5
2021/08/19,2021/08/19 12:23,6104,5364620,130817756,6,3
