date,datetime,stockid,userid,artid,reply,likes
2021/08/19,2021/08/19 12:21,6104,4581060,130817431,2,3
2021/08/19,2021/08/19 12:10,6104,662117,130815865,13,67
2021/08/19,2021/08/19 11:52,6104,5963117,130812935,1,2
2021/08/19,2021/08/19 11:28,6104,4562850,130809626,0,7
2021/08/19,2021/08/19 11:21,6104,6580294,130808685,2,14
2021/08/19,2021/08/19 11:03,6104,4174030,130806119,0,3
2021/08/19,2021/08/19 10:59,6104,3943708,130805419,1,3
2021/08/19,2021/08/19 10:41,6104,1636159,130802765,9,3
2021/08/19,2021/08/19 09:55,6104,908138,130795969,11,18
2021/08/19,2021/08/19 09:54,6104,929581,130795892,0,3
2021/08/19,2021/08/19 09:37,6104,677385,130793666,1,4
2021/08/19,2021/08/19 09:30,6104,8104141,130792902,0,4
2021/08/19,2021/08/19 08:52,6104,5613090,130787733,1,3
2021/08/19,2021/08/19 06:10,6104,5701554,130779602,0,6
2021/08/19,2021/08/19 06:08,6104,5701554,130779545,0,4
2021/08/19,2021/08/19 01:13,6104,435789,130774708,8,10
2021/08/18,2021/08/18 22:03,6104,7944591,130762459,4,15
2021/08/18,2021/08/18 20:20,6104,6064732,130752216,10,181
2021/08/18,2021/08/18 20:01,6104,6905785,130750440,1,37
2021/08/18,2021/08/18 19:48,6104,1164100,130749195,0,5
2021/08/18,2021/08/18 18:09,6104,8159202,130741037,10,12
2021/08/18,2021/08/18 17:50,6104,6671333,130739559,17,210
2021/08/18,2021/08/18 15:27,6104,5503435,130721852,1,20
2021/08/18,2021/08/18 15:16,6104,908138,130720822,1,24
2021/08/18,2021/08/18 14:03,6104,8159202,130712141,9,26
2021/08/18,2021/08/18 13:48,6104,6904559,130709063,2,10
2021/08/18,2021/08/18 13:44,6104,6904559,130708407,0,2
2021/08/18,2021/08/18 13:41,6104,4961574,130707959,4,12
2021/08/18,2021/08/18 13:21,6104,10982551,130704577,9,75
2021/08/18,2021/08/18 13:12,6104,3974071,130703064,0,6
2021/08/18,2021/08/18 13:05,6104,662117,130701597,9,75
2021/08/18,2021/08/18 12:46,6104,662117,130698500,5,105
2021/08/18,2021/08/18 12:46,6104,5825614,130698419,0,2
2021/08/18,2021/08/18 12:42,6104,6718258,130697568,0,7
2021/08/18,2021/08/18 12:24,6104,4562850,130694438,2,4
2021/08/18,2021/08/18 12:14,6104,929581,130692945,4,5
2021/08/18,2021/08/18 12:11,6104,4961574,130692517,4,21
2021/08/18,2021/08/18 12:05,6104,5333158,130691564,1,7
2021/08/18,2021/08/18 12:01,6104,1537285,130691001,5,17
2021/08/18,2021/08/18 11:49,6104,5587323,130688774,0,24
2021/08/18,2021/08/18 11:46,6104,6626638,130688335,5,38
2021/08/18,2021/08/18 11:21,6104,6904559,130684361,0,3
2021/08/18,2021/08/18 11:14,6104,5795010,130683272,0,5
2021/08/18,2021/08/18 11:13,6104,662117,130683149,9,81
2021/08/18,2021/08/18 11:00,6104,5795010,130680932,2,3
2021/08/18,2021/08/18 10:48,6104,1452001,130679026,4,15
2021/08/18,2021/08/18 10:46,6104,929581,130678644,2,2
2021/08/18,2021/08/18 10:44,6104,8104141,130678333,0,1
2021/08/18,2021/08/18 10:42,6104,418474,130677999,3,5
2021/08/18,2021/08/18 10:22,6104,418474,130674741,0,0
2021/08/18,2021/08/18 10:09,6104,7565040,130672473,4,1
2021/08/18,2021/08/18 10:07,6104,5284270,130672133,9,7
2021/08/18,2021/08/18 09:34,6104,5284270,130666508,2,5
2021/08/18,2021/08/18 09:17,6104,7565040,130664147,1,3
2021/08/18,2021/08/18 08:35,6104,662117,130658556,19,73
2021/08/17,2021/08/17 21:54,6104,929581,130631770,5,7
2021/08/17,2021/08/17 18:47,6104,6904559,130613534,1,4
2021/08/17,2021/08/17 15:52,6104,662117,130593868,13,89
2021/08/17,2021/08/17 15:51,6104,1764519,130593837,2,6
2021/08/17,2021/08/17 15:30,6104,4448959,130591369,0,5
2021/08/17,2021/08/17 15:08,6104,5503435,130589171,5,27
2021/08/17,2021/08/17 14:44,6104,4103494,130586354,3,17
2021/08/17,2021/08/17 13:35,6104,1764519,130576226,3,7
2021/08/17,2021/08/17 13:06,6104,4562850,130571059,4,8
2021/08/17,2021/08/17 12:48,6104,5613090,130568336,4,9
2021/08/17,2021/08/17 12:44,6104,4918859,130567489,1,3
2021/08/17,2021/08/17 12:35,6104,5284270,130566168,0,4
2021/08/17,2021/08/17 11:24,6104,5284270,130556776,12,8
2021/08/17,2021/08/17 10:27,6104,4964189,130549360,0,8
2021/08/17,2021/08/17 09:57,6104,5613090,130545034,2,7
2021/08/17,2021/08/17 09:40,6104,11387141,130542920,2,3
2021/08/17,2021/08/17 08:36,6104,7453813,130535385,14,210
2021/08/16,2021/08/16 20:39,6104,13264670,130504041,14,19
2021/08/16,2021/08/16 20:33,6104,6905785,130503561,1,33
2021/08/16,2021/08/16 20:11,6104,558812,130501422,2,14
2021/08/16,2021/08/16 19:52,6104,621185,130499564,3,40
2021/08/16,2021/08/16 19:41,6104,1537285,130498431,0,7
2021/08/16,2021/08/16 19:03,6104,4562850,130494598,4,0
2021/08/16,2021/08/16 17:42,6104,4774170,130489008,14,106
2021/08/16,2021/08/16 15:12,6104,5503435,130470013,5,20
2021/08/16,2021/08/16 15:07,6104,1755388,130469453,0,12
2021/08/16,2021/08/16 14:13,6104,5825244,130463208,1,24
2021/08/16,2021/08/16 13:46,6104,5447331,130459086,1,11
2021/08/16,2021/08/16 13:25,6104,11008993,130456199,10,28
2021/08/16,2021/08/16 12:17,6104,929581,130446899,0,5
2021/08/16,2021/08/16 10:34,6104,0,130431630,4,0
2021/08/16,2021/08/16 08:39,6104,5775347,130414582,1,33
2021/08/15,2021/08/15 19:38,6104,3729073,130387443,4,65
2021/08/15,2021/08/15 09:49,6104,7944591,130356987,13,10
2021/08/14,2021/08/14 08:50,6104,1537285,130300871,14,24
2021/08/13,2021/08/13 22:38,6104,5701554,130282689,11,14
2021/08/13,2021/08/13 22:29,6104,4103494,130282075,4,10
2021/08/13,2021/08/13 21:04,6104,954516,130275642,2,33
2021/08/13,2021/08/13 20:34,6104,5963125,130272945,0,12
2021/08/13,2021/08/13 19:41,6104,4203313,130269006,2,35
2021/08/13,2021/08/13 18:17,6104,1034375,130262177,1,17
2021/08/13,2021/08/13 17:35,6104,5613090,130258433,0,12
2021/08/13,2021/08/13 16:46,6104,6904559,130253530,7,10
2021/08/13,2021/08/13 16:44,6104,328910,130253223,2,14
2021/08/13,2021/08/13 15:11,6104,5503435,130240390,6,26
2021/08/13,2021/08/13 15:08,6104,6422307,130239960,1,5
2021/08/13,2021/08/13 14:12,6104,9326973,130233552,8,8
2021/08/13,2021/08/13 13:59,6104,1001711,130231296,5,58
2021/08/13,2021/08/13 13:38,6104,434954,130227485,14,0
2021/08/13,2021/08/13 13:05,6104,4562850,130221299,2,4
2021/08/13,2021/08/13 12:21,6104,5663797,130214033,0,5
2021/08/13,2021/08/13 12:08,6104,1385545,130212186,7,26
2021/08/13,2021/08/13 11:57,6104,5514399,130210213,12,92
2021/08/13,2021/08/13 11:55,6104,5808051,130209878,1,3
2021/08/13,2021/08/13 11:47,6104,5808051,130208591,0,8
2021/08/13,2021/08/13 11:43,6104,1086135,130207796,18,22
2021/08/13,2021/08/13 11:37,6104,6319290,130206680,0,8
2021/08/13,2021/08/13 11:32,6104,5715340,130205895,5,12
2021/08/13,2021/08/13 11:30,6104,5808051,130205608,0,6
2021/08/13,2021/08/13 11:30,6104,1058446,130205594,1,4
2021/08/13,2021/08/13 11:30,6104,2077520,130205582,2,7
2021/08/13,2021/08/13 11:28,6104,4918859,130205236,1,6
2021/08/13,2021/08/13 11:27,6104,5570657,130205062,0,3
2021/08/13,2021/08/13 11:20,6104,5794499,130203897,0,7
2021/08/13,2021/08/13 11:15,6104,4409436,130203180,1,6
2021/08/13,2021/08/13 11:15,6104,5333771,130203179,1,5
2021/08/13,2021/08/13 11:03,6104,4651172,130201010,4,8
2021/08/13,2021/08/13 10:52,6104,10691372,130199024,4,3
2021/08/13,2021/08/13 10:51,6104,5825244,130198766,2,19
2021/08/13,2021/08/13 10:49,6104,5240737,130198542,0,8
2021/08/13,2021/08/13 10:45,6104,6426665,130197992,1,7
2021/08/13,2021/08/13 09:49,6104,4714671,130187762,0,12
2021/08/13,2021/08/13 09:38,6104,5955094,130185702,4,8
2021/08/13,2021/08/13 07:27,6104,5701554,130171422,2,14
2021/08/12,2021/08/12 23:48,6104,1884100,130158074,2,9
2021/08/12,2021/08/12 23:36,6104,5636927,130157326,12,147
2021/08/12,2021/08/12 21:43,6104,4762819,130147152,6,134
2021/08/12,2021/08/12 19:43,6104,6904559,130134883,1,11
2021/08/12,2021/08/12 19:30,6104,6422307,130133607,5,9
2021/08/12,2021/08/12 19:11,6104,6422307,130131832,3,8
2021/08/12,2021/08/12 19:08,6104,0,130131634,78,0
2021/08/12,2021/08/12 18:58,6104,628840,130130705,3,16
2021/08/12,2021/08/12 16:51,6104,545784,130119239,11,7
2021/08/12,2021/08/12 16:32,6104,662117,130117074,8,135
2021/08/12,2021/08/12 16:17,6104,7328285,130114599,3,9
2021/08/12,2021/08/12 15:30,6104,5613090,130107044,2,13
2021/08/12,2021/08/12 15:08,6104,5503435,130104389,4,12
2021/08/12,2021/08/12 14:11,6104,5825244,130097937,5,27
2021/08/12,2021/08/12 13:46,6104,10523343,130093319,2,15
2021/08/12,2021/08/12 13:11,6104,5114242,130087602,1,4
2021/08/12,2021/08/12 12:53,6104,4562850,130084713,3,9
2021/08/12,2021/08/12 12:47,6104,1098223,130083940,3,10
2021/08/12,2021/08/12 12:31,6104,6422307,130081474,8,9
2021/08/12,2021/08/12 12:13,6104,7328285,130079106,3,3
2021/08/12,2021/08/12 11:53,6104,4581724,130075874,3,1
2021/08/12,2021/08/12 11:49,6104,4198528,130075331,2,6
2021/08/12,2021/08/12 11:44,6104,4651172,130074506,6,13
2021/08/12,2021/08/12 11:34,6104,5808051,130072932,1,3
2021/08/12,2021/08/12 11:34,6104,1086135,130072881,10,24
2021/08/12,2021/08/12 11:22,6104,5663797,130071305,1,4
2021/08/12,2021/08/12 10:25,6104,4409436,130062171,0,9
2021/08/12,2021/08/12 10:22,6104,10440177,130061755,2,10
2021/08/12,2021/08/12 10:20,6104,6422307,130061413,1,9
2021/08/12,2021/08/12 10:03,6104,4312279,130058747,0,5
2021/08/12,2021/08/12 09:50,6104,804645,130056406,8,5
2021/08/12,2021/08/12 09:45,6104,4312279,130055583,10,11
2021/08/12,2021/08/12 09:24,6104,3917037,130052019,7,9
2021/08/12,2021/08/12 09:04,6104,5261063,130048927,7,2
2021/08/12,2021/08/12 07:41,6104,4003561,130041044,12,33
2021/08/11,2021/08/11 23:04,6104,5319619,130022214,0,7
2021/08/11,2021/08/11 21:19,6104,5931009,130011245,4,15
2021/08/11,2021/08/11 20:22,6104,5613090,130004338,2,7
2021/08/11,2021/08/11 19:49,6104,4009025,129999719,6,3
2021/08/11,2021/08/11 17:22,6104,671922,129982062,0,11
2021/08/11,2021/08/11 17:18,6104,5613090,129981644,0,10
2021/08/11,2021/08/11 17:16,6104,5613090,129981310,1,13
2021/08/11,2021/08/11 16:05,6104,621185,129968510,16,18
2021/08/11,2021/08/11 16:03,6104,6718258,129968275,2,24
2021/08/11,2021/08/11 15:58,6104,5613090,129967690,1,4
2021/08/11,2021/08/11 15:56,6104,4103494,129967468,2,1
2021/08/11,2021/08/11 15:07,6104,5503435,129961328,1,12
2021/08/11,2021/08/11 15:04,6104,786159,129961004,3,19
2021/08/11,2021/08/11 14:23,6104,5825244,129955206,0,22
2021/08/11,2021/08/11 13:48,6104,10523343,129948701,6,10
2021/08/11,2021/08/11 13:03,6104,662117,129940223,24,119
2021/08/11,2021/08/11 12:54,6104,8159202,129938285,3,10
2021/08/11,2021/08/11 12:49,6104,5613090,129937276,0,4
2021/08/11,2021/08/11 12:21,6104,699303,129931786,10,7
2021/08/11,2021/08/11 12:12,6104,1986700,129930235,0,10
2021/08/11,2021/08/11 11:53,6104,1537285,129926519,14,5
2021/08/11,2021/08/11 11:33,6104,5760612,129922658,1,1
2021/08/11,2021/08/11 11:28,6104,4860854,129921740,2,1
2021/08/11,2021/08/11 11:18,6104,4890312,129919570,3,9
2021/08/11,2021/08/11 11:17,6104,4918859,129919370,0,0
2021/08/11,2021/08/11 11:14,6104,1086135,129918632,15,28
2021/08/11,2021/08/11 10:39,6104,5613090,129912826,1,7
2021/08/11,2021/08/11 10:27,6104,1452001,129910731,8,18
2021/08/11,2021/08/11 10:23,6104,1755388,129909929,1,7
2021/08/11,2021/08/11 10:03,6104,9536890,129906609,1,7
2021/08/11,2021/08/11 09:45,6104,949999,129903220,1,0
2021/08/11,2021/08/11 09:34,6104,929581,129901261,2,7
2021/08/11,2021/08/11 09:05,6104,5808051,129895960,0,11
2021/08/11,2021/08/11 08:57,6104,10582854,129894163,2,1
2021/08/11,2021/08/11 08:54,6104,10582854,129893741,1,2
2021/08/11,2021/08/11 08:43,6104,10582854,129892401,1,4
2021/08/11,2021/08/11 07:28,6104,6904559,129886807,1,2
2021/08/11,2021/08/11 07:17,6104,6904559,129886390,0,6
2021/08/10,2021/08/10 22:48,6104,4103494,129867553,1,6
2021/08/10,2021/08/10 22:44,6104,4103494,129867207,12,11
2021/08/10,2021/08/10 21:37,6104,3956793,129860761,0,2
2021/08/10,2021/08/10 21:16,6104,0,129858737,16,0
2021/08/10,2021/08/10 21:16,6104,819484,129858721,0,10
2021/08/10,2021/08/10 20:55,6104,6904559,129855954,6,6
2021/08/10,2021/08/10 19:36,6104,11440032,129847148,5,10
2021/08/10,2021/08/10 19:11,6104,5319619,129844117,0,4
2021/08/10,2021/08/10 17:59,6104,1986700,129836716,3,13
2021/08/10,2021/08/10 17:34,6104,1537285,129833469,4,14
2021/08/10,2021/08/10 17:23,6104,671922,129832208,2,7
2021/08/10,2021/08/10 16:47,6104,929581,129827022,2,5
2021/08/10,2021/08/10 16:45,6104,6205457,129826440,14,60
2021/08/10,2021/08/10 16:19,6104,5190695,129823024,2,8
2021/08/10,2021/08/10 15:30,6104,9935786,129813534,3,12
2021/08/10,2021/08/10 15:14,6104,5503435,129811570,8,17
2021/08/10,2021/08/10 15:11,6104,11061865,129810826,3,3
2021/08/10,2021/08/10 14:29,6104,8159202,129805100,3,18
2021/08/10,2021/08/10 14:24,6104,1452001,129804514,7,18
2021/08/10,2021/08/10 14:23,6104,4651172,129804455,2,6
2021/08/10,2021/08/10 14:03,6104,5590577,129801566,5,6
2021/08/10,2021/08/10 13:57,6104,5825244,129799902,9,38
2021/08/10,2021/08/10 13:57,6104,1143565,129799802,5,9
2021/08/10,2021/08/10 13:53,6104,10523343,129799094,6,14
2021/08/10,2021/08/10 13:48,6104,10277028,129797888,2,5
2021/08/10,2021/08/10 13:33,6104,5461828,129795277,5,8
2021/08/10,2021/08/10 13:29,6104,10582854,129794662,3,4
2021/08/10,2021/08/10 13:21,6104,5825244,129793416,8,12
2021/08/10,2021/08/10 13:18,6104,4918859,129792931,0,4
2021/08/10,2021/08/10 13:14,6104,7328285,129792401,3,1
2021/08/10,2021/08/10 13:01,6104,5309997,129790541,7,8
2021/08/10,2021/08/10 13:01,6104,5590577,129790475,1,5
2021/08/10,2021/08/10 12:58,6104,5203481,129789884,0,5
2021/08/10,2021/08/10 12:53,6104,819484,129789280,5,19
2021/08/10,2021/08/10 12:43,6104,699303,129787654,16,9
2021/08/10,2021/08/10 12:43,6104,4743033,129787627,0,8
2021/08/10,2021/08/10 12:42,6104,1245119,129787552,0,2
2021/08/10,2021/08/10 12:38,6104,10582854,129786971,9,1
2021/08/10,2021/08/10 12:37,6104,5963125,129786738,0,2
2021/08/10,2021/08/10 12:30,6104,5118930,129785912,12,8
2021/08/10,2021/08/10 12:25,6104,4562850,129785037,0,10
2021/08/10,2021/08/10 12:24,6104,6422307,129784846,2,15
2021/08/10,2021/08/10 12:21,6104,1086135,129784479,13,23
2021/08/10,2021/08/10 12:20,6104,5808051,129784364,1,4
2021/08/10,2021/08/10 12:19,6104,5477459,129784142,3,6
2021/08/10,2021/08/10 12:18,6104,10582854,129784075,0,3
2021/08/10,2021/08/10 12:18,6104,5613090,129784038,1,9
2021/08/10,2021/08/10 12:17,6104,7860915,129783925,0,10
2021/08/10,2021/08/10 12:05,6104,1537285,129782134,1,6
2021/08/10,2021/08/10 12:01,6104,10582854,129781466,3,4
2021/08/10,2021/08/10 11:54,6104,10582854,129780304,0,4
2021/08/10,2021/08/10 11:47,6104,10582854,129779194,0,5
2021/08/10,2021/08/10 11:19,6104,12850687,129774959,7,18
2021/08/10,2021/08/10 11:00,6104,5118930,129771466,2,8
2021/08/10,2021/08/10 10:26,6104,5808051,129765784,0,3
2021/08/10,2021/08/10 10:22,6104,11181836,129765067,3,0
2021/08/10,2021/08/10 10:17,6104,4562850,129764222,2,19
2021/08/10,2021/08/10 09:54,6104,4918859,129759438,0,1
2021/08/10,2021/08/10 09:46,6104,4654976,129757892,3,5
2021/08/10,2021/08/10 09:43,6104,8712495,129757496,0,4
2021/08/10,2021/08/10 09:38,6104,1086135,129756514,17,23
2021/08/10,2021/08/10 09:38,6104,5808051,129756483,0,6
2021/08/10,2021/08/10 09:37,6104,5963125,129756190,0,1
2021/08/10,2021/08/10 09:36,6104,4562850,129756083,0,3
2021/08/10,2021/08/10 09:29,6104,4513051,129754421,0,2
2021/08/10,2021/08/10 09:26,6104,2410069,129753799,0,7
2021/08/10,2021/08/10 09:24,6104,5963125,129753506,0,2
2021/08/10,2021/08/10 08:08,6104,4973585,129743986,1,17
2021/08/10,2021/08/10 01:22,6104,9055532,129733922,0,44
2021/08/09,2021/08/09 21:56,6104,0,129719032,12,0
2021/08/09,2021/08/09 21:07,6104,5477459,129714117,7,10
2021/08/09,2021/08/09 20:51,6104,1537285,129712025,19,17
2021/08/09,2021/08/09 20:46,6104,328910,129711477,1,13
2021/08/09,2021/08/09 19:24,6104,1034375,129701413,0,7
2021/08/09,2021/08/09 18:35,6104,5613090,129695629,1,4
2021/08/09,2021/08/09 17:42,6104,1058446,129689512,2,6
2021/08/09,2021/08/09 15:14,6104,1385545,129667049,10,20
2021/08/09,2021/08/09 13:25,6104,4651172,129648621,1,25
2021/08/09,2021/08/09 13:19,6104,3741655,129647486,5,5
2021/08/09,2021/08/09 12:35,6104,4562850,129641089,4,4
2021/08/09,2021/08/09 12:28,6104,699303,129640010,15,6
2021/08/09,2021/08/09 12:15,6104,6422307,129638000,5,14
2021/08/09,2021/08/09 11:55,6104,5963125,129634409,0,7
2021/08/09,2021/08/09 11:52,6104,1086135,129633888,6,26
2021/08/09,2021/08/09 11:34,6104,5261063,129630881,6,5
2021/08/09,2021/08/09 11:17,6104,5808051,129627857,9,5
2021/08/09,2021/08/09 09:25,6104,1746029,129608912,10,14
2021/08/09,2021/08/09 08:58,6104,5261063,129603912,7,2
2021/08/08,2021/08/08 22:20,6104,1034375,129584064,3,20
2021/08/08,2021/08/08 18:25,6104,3729073,129572076,4,75
2021/08/07,2021/08/07 21:06,6104,1120547,129530602,1,15
2021/08/07,2021/08/07 19:06,6104,4562850,129525550,5,0
2021/08/07,2021/08/07 16:50,6104,5963125,129519769,0,4
2021/08/07,2021/08/07 14:20,6104,5319619,129512909,0,2
2021/08/07,2021/08/07 12:23,6104,4077097,129506408,3,16
2021/08/07,2021/08/07 07:22,6104,1537285,129493857,14,12
2021/08/03,2021/08/03 06:54,6104,8953105,128975040,2,34
2021/08/02,2021/08/02 07:04,6104,8953105,128854199,2,42
2021/07/18,2021/07/18 10:26,6104,8953105,127127067,10,36
2021/07/11,2021/07/11 16:25,6104,4202750,126210691,18,16
2021/06/30,2021/06/30 15:08,6104,5503435,124896991,7,18
2021/06/30,2021/06/30 14:01,6104,4877333,124887856,0,27
2021/06/30,2021/06/30 11:15,6104,4968552,124853921,0,5
2021/06/30,2021/06/30 09:40,6104,7494457,124835798,15,5
2021/06/30,2021/06/30 00:49,6104,1636159,124813911,0,3
2021/06/29,2021/06/29 15:20,6104,6718258,124754523,4,28
2021/06/29,2021/06/29 15:11,6104,5503435,124753177,4,10
2021/06/29,2021/06/29 15:06,6104,11297126,124752219,0,8
2021/06/29,2021/06/29 14:21,6104,1636159,124745034,0,10
2021/06/29,2021/06/29 14:11,6104,4877333,124743686,5,23
2021/06/29,2021/06/29 12:56,6104,7188387,124728906,8,14
2021/06/28,2021/06/28 21:17,6104,7188387,124655839,3,22
2021/06/28,2021/06/28 15:57,6104,5503435,124620532,2,18
2021/06/28,2021/06/28 13:47,6104,3965483,124602906,3,12
2021/06/28,2021/06/28 12:49,6104,662117,124592378,23,170
2021/06/28,2021/06/28 12:00,6104,4877333,124584005,13,38
2021/06/28,2021/06/28 11:01,6104,5195117,124574769,1,9
2021/06/28,2021/06/28 11:00,6104,6076238,124574264,0,9
2021/06/28,2021/06/28 09:38,6104,10235767,124558718,7,2
2021/06/27,2021/06/27 16:40,6104,5192700,124512909,9,0
2021/06/25,2021/06/25 15:07,6104,5503435,124369978,4,22
2021/06/25,2021/06/25 06:58,6104,10235767,124300466,7,1
2021/06/24,2021/06/24 15:10,6104,5503435,124239254,5,21
2021/06/23,2021/06/23 15:59,6104,5503435,124102207,2,24
2021/06/23,2021/06/23 10:07,6104,4476465,124043370,7,17
2021/06/22,2021/06/22 23:22,6104,4279199,124009141,8,13
2021/06/22,2021/06/22 16:19,6104,4968552,123967003,16,0
2021/06/22,2021/06/22 15:13,6104,5503435,123956027,0,11
2021/06/22,2021/06/22 13:25,6104,5285956,123939656,1,16
2021/06/22,2021/06/22 12:14,6104,4617096,123927366,0,19
2021/06/21,2021/06/21 18:57,6104,4476465,123844977,16,23
2021/06/21,2021/06/21 15:46,6104,5503435,123821975,1,9
2021/06/20,2021/06/20 00:05,6104,4197949,123679488,7,5
2021/06/19,2021/06/19 07:46,6104,4469637,123616914,8,5
2021/06/18,2021/06/18 15:10,6104,5503435,123557852,1,23
2021/06/18,2021/06/18 11:45,6104,1608254,123526692,6,6
2021/06/18,2021/06/18 10:03,6104,7554659,123510603,0,3
2021/06/18,2021/06/18 09:54,6104,1636159,123508964,0,7
2021/06/18,2021/06/18 09:42,6104,4385273,123507285,1,4
2021/06/18,2021/06/18 09:37,6104,7624211,123506568,2,5
2021/06/17,2021/06/17 15:08,6104,5503435,123431823,6,17
2021/06/17,2021/06/17 12:16,6104,6718258,123404241,1,6
2021/06/17,2021/06/17 10:17,6104,662117,123386326,24,153
2021/06/16,2021/06/16 15:08,6104,5503435,123304398,0,10
2021/06/16,2021/06/16 09:25,6104,1636159,123250268,3,6
2021/06/15,2021/06/15 15:46,6104,7624211,123182040,7,10
2021/06/15,2021/06/15 15:13,6104,5503435,123178994,1,10
2021/06/15,2021/06/15 10:57,6104,1636159,123144392,9,7
2021/06/14,2021/06/14 01:39,6104,1755388,123064525,2,2
2021/06/11,2021/06/11 17:22,6104,5036402,122933103,1,8
2021/06/11,2021/06/11 15:07,6104,5503435,122918071,1,6
2021/06/11,2021/06/11 09:03,6104,1143565,122860621,2,6
2021/06/10,2021/06/10 17:05,6104,393269,122795773,1,15
2021/06/10,2021/06/10 16:10,6104,5503435,122785712,0,9
2021/06/10,2021/06/10 16:01,6104,4304780,122784615,2,4
2021/06/10,2021/06/10 10:16,6104,1636159,122729228,6,1
2021/06/10,2021/06/10 09:29,6104,4319071,122720545,2,1
2021/06/09,2021/06/09 22:52,6104,11128763,122692648,2,3
